,KODE_KEL_DESA,KODE_KECAMATAN,KODE_KAB_KOTA,KODE_PROVINSI,Tidak Sekolah,Sekolah,Universitas
29844,36.73.03.1016,36.73.03,36.73,36,1015.0,2357.0,80.0
29845,36.04.11.2004,36.04.11,36.04,36,1254.0,2993.0,43.0
29846,36.01.09.2007,36.01.09,36.01,36,1056.0,2404.0,124.0
29847,36.01.09.2008,36.01.09,36.01,36,698.0,1372.0,94.0
29848,36.01.22.2004,36.01.22,36.01,36,609.0,1032.0,24.0
29849,36.01.01.2005,36.01.01,36.01,36,664.0,1574.0,52.0
29850,36.01.12.2003,36.01.12,36.01,36,726.0,1575.0,67.0
29851,36.01.01.2002,36.01.01,36.01,36,1259.0,2882.0,108.0
29852,36.01.01.2003,36.01.01,36.01,36,925.0,2329.0,30.0
29853,36.01.01.2007,36.01.01,36.01,36,1301.0,2676.0,37.0
29854,36.01.02.2001,36.01.02,36.01,36,1027.0,2317.0,46.0
29855,36.01.02.2003,36.01.02,36.01,36,349.0,1065.0,36.0
29856,36.01.02.2004,36.01.02,36.01,36,912.0,2314.0,23.0
29857,36.01.02.2005,36.01.02,36.01,36,1080.0,2491.0,105.0
29858,36.01.02.2006,36.01.02,36.01,36,1528.0,3318.0,158.0
29859,36.01.02.2007,36.01.02,36.01,36,791.0,1992.0,26.0
29860,36.01.02.2010,36.01.02,36.01,36,930.0,2334.0,45.0
29861,36.01.03.2007,36.01.03,36.01,36,667.0,972.0,6.0
29862,36.01.10.2007,36.01.10,36.01,36,930.0,2369.0,44.0
29863,36.01.03.2008,36.01.03,36.01,36,973.0,1885.0,29.0
29864,36.01.03.2009,36.01.03,36.01,36,1979.0,4101.0,370.0
29865,36.01.03.2011,36.01.03,36.01,36,744.0,1720.0,28.0
29866,36.01.04.2002,36.01.04,36.01,36,1289.0,2901.0,52.0
29867,36.01.04.2004,36.01.04,36.01,36,785.0,1783.0,56.0
29868,36.01.32.2006,36.01.32,36.01,36,662.0,1448.0,52.0
29869,36.01.04.2007,36.01.04,36.01,36,1628.0,3091.0,150.0
29870,36.01.04.2008,36.01.04,36.01,36,753.0,1597.0,18.0
29871,36.01.10.2008,36.01.10,36.01,36,1146.0,2773.0,49.0
29872,36.01.04.2010,36.01.04,36.01,36,438.0,783.0,8.0
29873,36.01.04.2011,36.01.04,36.01,36,1091.0,1997.0,43.0
29874,36.01.04.2012,36.01.04,36.01,36,1060.0,2038.0,36.0
29875,36.01.12.2010,36.01.12,36.01,36,3106.0,7258.0,335.0
29876,36.01.05.2003,36.01.05,36.01,36,1291.0,2942.0,58.0
29877,36.01.05.2004,36.01.05,36.01,36,1426.0,3056.0,123.0
29878,36.01.12.2014,36.01.12,36.01,36,943.0,1857.0,276.0
29879,36.01.05.2007,36.01.05,36.01,36,1446.0,2671.0,46.0
29880,36.01.05.2009,36.01.05,36.01,36,968.0,1941.0,160.0
29881,36.01.07.2004,36.01.07,36.01,36,823.0,2260.0,28.0
29882,36.01.06.2001,36.01.06,36.01,36,4675.0,10059.0,389.0
29883,36.01.13.2010,36.01.13,36.01,36,1034.0,2383.0,136.0
29884,36.01.06.2011,36.01.06,36.01,36,2277.0,5154.0,192.0
29885,36.01.07.2006,36.01.07,36.01,36,954.0,2192.0,33.0
29886,36.01.06.2012,36.01.06,36.01,36,1924.0,4266.0,51.0
29887,36.01.07.2007,36.01.07,36.01,36,595.0,1076.0,12.0
29888,36.01.07.2009,36.01.07,36.01,36,1257.0,2847.0,35.0
29889,36.01.07.2010,36.01.07,36.01,36,711.0,1641.0,11.0
29890,36.01.08.2001,36.01.08,36.01,36,618.0,1522.0,183.0
29891,36.01.08.2005,36.01.08,36.01,36,971.0,2322.0,55.0
29892,36.01.08.2018,36.01.08,36.01,36,652.0,1583.0,42.0
29893,36.01.09.2001,36.01.09,36.01,36,703.0,1734.0,61.0
29894,36.01.09.2002,36.01.09,36.01,36,988.0,2406.0,209.0
29895,36.01.09.2003,36.01.09,36.01,36,491.0,1383.0,41.0
29896,36.01.09.2012,36.01.09,36.01,36,727.0,1665.0,123.0
29897,36.01.10.2001,36.01.10,36.01,36,1472.0,3478.0,55.0
29898,36.01.10.2003,36.01.10,36.01,36,915.0,2185.0,62.0
29899,36.01.10.2004,36.01.10,36.01,36,2206.0,5456.0,191.0
29900,36.01.11.2007,36.01.11,36.01,36,742.0,1487.0,21.0
29901,36.01.11.2003,36.01.11,36.01,36,1157.0,2691.0,33.0
29902,36.01.11.2005,36.01.11,36.01,36,1247.0,2876.0,92.0
29903,36.01.11.2006,36.01.11,36.01,36,920.0,1923.0,36.0
29904,36.01.11.2009,36.01.11,36.01,36,776.0,1511.0,15.0
29905,36.01.12.2001,36.01.12,36.01,36,868.0,1772.0,59.0
29906,36.01.12.2015,36.01.12,36.01,36,494.0,1170.0,40.0
29907,36.01.13.2001,36.01.13,36.01,36,849.0,2000.0,151.0
29908,36.01.13.2002,36.01.13,36.01,36,758.0,1781.0,139.0
29909,36.01.13.2003,36.01.13,36.01,36,575.0,1531.0,137.0
29910,36.01.13.2004,36.01.13,36.01,36,754.0,1758.0,113.0
29911,36.01.13.2015,36.01.13,36.01,36,440.0,1145.0,42.0
29912,36.01.13.2016,36.01.13,36.01,36,372.0,1033.0,91.0
29913,36.01.14.2001,36.01.14,36.01,36,801.0,1602.0,86.0
29914,36.01.14.2003,36.01.14,36.01,36,1128.0,2506.0,65.0
29915,36.01.14.2004,36.01.14,36.01,36,1086.0,2723.0,92.0
29916,36.01.14.2005,36.01.14,36.01,36,664.0,1637.0,53.0
29917,36.01.14.2006,36.01.14,36.01,36,816.0,1743.0,131.0
29918,36.01.14.2007,36.01.14,36.01,36,1561.0,3499.0,126.0
29919,36.01.15.2004,36.01.15,36.01,36,659.0,1566.0,12.0
29920,36.01.14.2010,36.01.14,36.01,36,822.0,2009.0,55.0
29921,36.01.15.2005,36.01.15,36.01,36,631.0,1470.0,38.0
29922,36.01.14.2014,36.01.14,36.01,36,900.0,1989.0,88.0
29923,36.01.15.2003,36.01.15,36.01,36,880.0,1897.0,29.0
29924,36.01.15.2007,36.01.15,36.01,36,1156.0,2866.0,112.0
29925,36.01.15.2009,36.01.15,36.01,36,1251.0,2898.0,46.0
29926,36.01.15.2010,36.01.15,36.01,36,643.0,1700.0,13.0
29927,36.01.16.2002,36.01.16,36.01,36,1519.0,3231.0,225.0
29928,36.01.16.2003,36.01.16,36.01,36,674.0,1654.0,62.0
29929,36.01.16.2004,36.01.16,36.01,36,477.0,1178.0,45.0
29930,36.01.16.2011,36.01.16,36.01,36,841.0,1878.0,91.0
29931,36.01.16.2014,36.01.16,36.01,36,684.0,1399.0,34.0
29932,36.01.16.2015,36.01.16,36.01,36,340.0,882.0,21.0
29933,36.01.17.2001,36.01.17,36.01,36,1331.0,2796.0,72.0
29934,36.01.17.2004,36.01.17,36.01,36,749.0,1673.0,81.0
29935,36.01.17.2005,36.01.17,36.01,36,1084.0,2421.0,133.0
29936,36.01.17.2006,36.01.17,36.01,36,1290.0,2774.0,102.0
29937,36.01.17.2012,36.01.17,36.01,36,1100.0,2419.0,40.0
29938,36.01.17.2008,36.01.17,36.01,36,1141.0,2442.0,38.0
29939,36.01.17.2010,36.01.17,36.01,36,1029.0,2279.0,53.0
29940,36.01.17.2014,36.01.17,36.01,36,818.0,1661.0,36.0
29941,36.01.17.2015,36.01.17,36.01,36,1126.0,2289.0,198.0
29942,36.01.18.2001,36.01.18,36.01,36,1570.0,3733.0,121.0
29943,36.01.18.2003,36.01.18,36.01,36,1590.0,3574.0,93.0
29944,36.01.18.2004,36.01.18,36.01,36,884.0,2121.0,63.0
29945,36.01.18.2007,36.01.18,36.01,36,1280.0,2892.0,109.0
29946,36.01.18.2008,36.01.18,36.01,36,972.0,2364.0,69.0
29947,36.01.18.2010,36.01.18,36.01,36,773.0,1932.0,42.0
29948,36.01.18.2013,36.01.18,36.01,36,682.0,1560.0,47.0
29949,36.01.19.2001,36.01.19,36.01,36,1215.0,2192.0,27.0
29950,36.01.19.2004,36.01.19,36.01,36,1662.0,3998.0,483.0
29951,36.01.19.2008,36.01.19,36.01,36,687.0,1726.0,54.0
29952,36.01.20.2002,36.01.20,36.01,36,1203.0,3200.0,75.0
29953,36.01.20.2004,36.01.20,36.01,36,1226.0,2926.0,108.0
29954,36.01.20.2006,36.01.20,36.01,36,563.0,1448.0,20.0
29955,36.01.20.2007,36.01.20,36.01,36,1503.0,3346.0,306.0
29956,36.01.20.2011,36.01.20,36.01,36,900.0,2187.0,124.0
29957,36.01.20.2012,36.01.20,36.01,36,660.0,1575.0,30.0
29958,36.01.20.2013,36.01.20,36.01,36,762.0,1727.0,27.0
29959,36.04.12.2002,36.04.12,36.04,36,680.0,1696.0,59.0
29960,36.01.20.2014,36.01.20,36.01,36,515.0,1243.0,23.0
29961,36.01.21.1002,36.01.21,36.01,36,1889.0,4245.0,292.0
29962,36.01.21.1009,36.01.21,36.01,36,5728.0,13271.0,1615.0
29963,36.01.22.2001,36.01.22,36.01,36,730.0,1718.0,18.0
29964,36.01.22.2002,36.01.22,36.01,36,605.0,1252.0,20.0
29965,36.01.22.2006,36.01.22,36.01,36,1222.0,2524.0,71.0
29966,36.01.22.2007,36.01.22,36.01,36,2388.0,4952.0,462.0
29967,36.01.22.2009,36.01.22,36.01,36,1100.0,2167.0,111.0
29968,36.01.22.2010,36.01.22,36.01,36,671.0,1602.0,60.0
29969,36.01.22.2013,36.01.22,36.01,36,995.0,2108.0,35.0
29970,36.01.23.2001,36.01.23,36.01,36,573.0,1260.0,19.0
29971,36.01.23.2002,36.01.23,36.01,36,1487.0,3329.0,198.0
29972,36.01.23.2004,36.01.23,36.01,36,982.0,2520.0,79.0
29973,36.01.24.2020,36.01.24,36.01,36,608.0,1466.0,25.0
29974,36.01.23.2007,36.01.23,36.01,36,730.0,1839.0,163.0
29975,36.01.23.2009,36.01.23,36.01,36,566.0,1211.0,23.0
29976,36.01.24.2006,36.01.24,36.01,36,704.0,1807.0,26.0
29977,36.01.24.2008,36.01.24,36.01,36,1037.0,2611.0,71.0
29978,36.01.24.2009,36.01.24,36.01,36,946.0,1802.0,65.0
29979,36.01.24.2010,36.01.24,36.01,36,953.0,2397.0,74.0
29980,36.01.27.2010,36.01.27,36.01,36,528.0,859.0,7.0
29981,36.01.24.2011,36.01.24,36.01,36,448.0,1292.0,37.0
29982,36.01.25.1002,36.01.25,36.01,36,3529.0,7965.0,1273.0
29983,36.01.26.2001,36.01.26,36.01,36,1073.0,2985.0,257.0
29984,36.01.26.2004,36.01.26,36.01,36,805.0,1989.0,91.0
29985,36.01.26.2006,36.01.26,36.01,36,859.0,2045.0,179.0
29986,36.01.26.2008,36.01.26,36.01,36,581.0,1695.0,16.0
29987,36.01.26.2009,36.01.26,36.01,36,717.0,1957.0,241.0
29988,36.01.26.2010,36.01.26,36.01,36,599.0,1622.0,77.0
29989,36.01.28.2002,36.01.28,36.01,36,937.0,2549.0,130.0
29990,36.01.27.2001,36.01.27,36.01,36,398.0,941.0,6.0
29991,36.01.27.2002,36.01.27,36.01,36,1004.0,1635.0,46.0
29992,36.01.27.2003,36.01.27,36.01,36,592.0,1264.0,17.0
29993,36.01.28.2006,36.01.28,36.01,36,1090.0,2731.0,73.0
29994,36.01.27.2005,36.01.27,36.01,36,702.0,1292.0,45.0
29995,36.01.27.2006,36.01.27,36.01,36,729.0,1758.0,15.0
29996,36.01.27.2007,36.01.27,36.01,36,559.0,1195.0,49.0
29997,36.01.28.2003,36.01.28,36.01,36,1493.0,3529.0,75.0
29998,36.01.28.2004,36.01.28,36.01,36,1295.0,2692.0,44.0
29999,36.01.28.2005,36.01.28,36.01,36,550.0,1287.0,37.0
30000,36.01.28.2007,36.01.28,36.01,36,928.0,2451.0,147.0
30001,36.01.28.2010,36.01.28,36.01,36,767.0,2134.0,59.0
30002,36.01.29.2002,36.01.29,36.01,36,800.0,1854.0,47.0
30003,36.01.32.2009,36.01.32,36.01,36,1041.0,2046.0,70.0
30004,36.01.29.2003,36.01.29,36.01,36,688.0,1616.0,47.0
30005,36.01.29.2004,36.01.29,36.01,36,1072.0,2229.0,18.0
30006,36.01.29.2005,36.01.29,36.01,36,1438.0,2936.0,34.0
30007,36.01.29.2006,36.01.29,36.01,36,1157.0,2261.0,30.0
30008,36.01.29.2007,36.01.29,36.01,36,2046.0,4426.0,146.0
30009,36.01.29.2008,36.01.29,36.01,36,1576.0,3593.0,58.0
30010,36.01.29.2009,36.01.29,36.01,36,664.0,1397.0,10.0
30011,36.01.30.2001,36.01.30,36.01,36,1073.0,2753.0,41.0
30012,36.01.30.2002,36.01.30,36.01,36,1036.0,2454.0,40.0
30013,36.01.30.2003,36.01.30,36.01,36,980.0,2272.0,41.0
30014,36.01.30.2004,36.01.30,36.01,36,561.0,1389.0,7.0
30015,36.01.30.2006,36.01.30,36.01,36,963.0,2273.0,46.0
30016,36.01.31.2001,36.01.31,36.01,36,968.0,2212.0,51.0
30017,36.01.31.2002,36.01.31,36.01,36,1003.0,2117.0,39.0
30018,36.01.31.2004,36.01.31,36.01,36,488.0,1180.0,23.0
30019,36.01.32.2008,36.01.32,36.01,36,723.0,1627.0,42.0
30020,36.01.31.2006,36.01.31,36.01,36,777.0,1765.0,26.0
30021,36.01.32.2005,36.01.32,36.01,36,1247.0,2609.0,68.0
30022,36.01.31.2009,36.01.31,36.01,36,766.0,1561.0,37.0
30023,36.01.32.2001,36.01.32,36.01,36,1336.0,2823.0,212.0
30024,36.01.32.2002,36.01.32,36.01,36,1179.0,2437.0,85.0
30025,36.01.32.2003,36.01.32,36.01,36,1423.0,2995.0,71.0
30026,36.01.33.2002,36.01.33,36.01,36,349.0,908.0,17.0
30027,36.01.33.2004,36.01.33,36.01,36,550.0,1149.0,45.0
30028,36.01.33.2005,36.01.33,36.01,36,786.0,1709.0,30.0
30029,36.01.33.2007,36.01.33,36.01,36,468.0,887.0,35.0
30030,36.01.33.2008,36.01.33,36.01,36,667.0,1387.0,36.0
30031,36.01.33.2009,36.01.33,36.01,36,804.0,1659.0,117.0
30032,36.01.34.1002,36.01.34,36.01,36,2254.0,5273.0,971.0
30033,36.04.22.2006,36.04.22,36.04,36,817.0,1775.0,4.0
30034,36.01.34.1003,36.01.34,36.01,36,4054.0,7961.0,1337.0
30035,36.01.34.1004,36.01.34,36.01,36,3660.0,5841.0,28.0
30036,36.01.34.1005,36.01.34,36.01,36,2322.0,4989.0,193.0
30037,36.01.35.2003,36.01.35,36.01,36,990.0,2044.0,24.0
30038,36.01.35.2005,36.01.35,36.01,36,1272.0,2845.0,51.0
30039,36.01.35.2006,36.01.35,36.01,36,1615.0,3433.0,120.0
30040,36.01.35.2007,36.01.35,36.01,36,1844.0,4192.0,203.0
30041,36.01.35.2008,36.01.35,36.01,36,873.0,2375.0,25.0
30042,36.02.01.2002,36.02.01,36.02,36,1247.0,2474.0,125.0
30043,36.02.01.2003,36.02.01,36.02,36,1607.0,3762.0,176.0
30044,36.02.01.2004,36.02.01,36.02,36,2411.0,5256.0,183.0
30045,36.02.01.2005,36.02.01,36.02,36,1764.0,3992.0,218.0
30046,36.02.01.2006,36.02.01,36.02,36,1408.0,3356.0,110.0
30047,36.02.01.2009,36.02.01,36.02,36,1087.0,2451.0,43.0
30048,36.02.01.2016,36.02.01,36.02,36,771.0,1675.0,30.0
30049,36.02.01.2019,36.02.01,36.02,36,1952.0,3826.0,73.0
30050,36.02.01.2024,36.02.01,36.02,36,600.0,1464.0,8.0
30051,36.02.01.2026,36.02.01,36.02,36,1113.0,1865.0,14.0
30052,36.02.02.2010,36.02.02,36.02,36,1086.0,3122.0,231.0
30053,36.02.02.2003,36.02.02,36.02,36,641.0,2223.0,32.0
30054,36.02.02.2004,36.02.02,36.02,36,634.0,1884.0,13.0
30055,36.02.02.2005,36.02.02,36.02,36,1139.0,2732.0,59.0
30056,36.71.03.1005,36.71.03,36.71,36,3047.0,8639.0,434.0
30057,36.02.02.2014,36.02.02,36.02,36,1128.0,2980.0,46.0
30058,36.02.03.2007,36.02.03,36.02,36,912.0,2290.0,163.0
30059,36.02.03.2006,36.02.03,36.02,36,1013.0,2736.0,107.0
30060,36.02.04.2005,36.02.04,36.02,36,1032.0,2292.0,144.0
30061,36.02.03.2008,36.02.03,36.02,36,871.0,2498.0,46.0
30062,36.02.04.2006,36.02.04,36.02,36,497.0,1265.0,31.0
30063,36.02.04.2007,36.02.04,36.02,36,1438.0,3355.0,107.0
30064,36.02.03.2016,36.02.03,36.02,36,605.0,1648.0,55.0
30065,36.02.04.2002,36.02.04,36.02,36,1234.0,2792.0,166.0
30066,36.02.04.2003,36.02.04,36.02,36,888.0,2602.0,51.0
30067,36.02.04.2004,36.02.04,36.02,36,738.0,1468.0,33.0
30068,36.02.04.2008,36.02.04,36.02,36,1461.0,2940.0,98.0
30069,36.02.04.2010,36.02.04,36.02,36,1421.0,3211.0,126.0
30070,36.02.04.2013,36.02.04,36.02,36,892.0,2228.0,13.0
30071,36.02.04.2014,36.02.04,36.02,36,1110.0,2400.0,320.0
30072,36.02.04.2015,36.02.04,36.02,36,636.0,1626.0,27.0
30073,36.02.05.2013,36.02.05,36.02,36,703.0,1833.0,9.0
30074,36.02.11.2006,36.02.11,36.02,36,1356.0,3180.0,20.0
30075,36.02.05.2018,36.02.05,36.02,36,773.0,1635.0,2.0
30076,36.02.05.2020,36.02.05,36.02,36,1002.0,2148.0,19.0
30077,36.02.05.2021,36.02.05,36.02,36,536.0,1398.0,17.0
30078,36.02.06.2001,36.02.06,36.02,36,5385.0,178.0,4.0
30079,36.02.06.2002,36.02.06,36.02,36,1964.0,3533.0,50.0
30080,36.02.17.2005,36.02.17,36.02,36,1503.0,2909.0,37.0
30081,36.02.06.2003,36.02.06,36.02,36,1532.0,3226.0,70.0
30082,36.02.06.2005,36.02.06,36.02,36,1130.0,2047.0,75.0
30083,36.02.06.2008,36.02.06,36.02,36,1312.0,2686.0,40.0
30084,36.02.06.2012,36.02.06,36.02,36,1176.0,2790.0,32.0
30085,36.02.07.2010,36.02.07,36.02,36,1474.0,2883.0,25.0
30086,36.02.07.2007,36.02.07,36.02,36,984.0,2200.0,25.0
30087,36.02.07.2009,36.02.07,36.02,36,930.0,2044.0,31.0
30088,36.02.07.2016,36.02.07,36.02,36,450.0,1103.0,10.0
30089,36.02.08.2003,36.02.08,36.02,36,685.0,1521.0,31.0
30090,36.02.08.2006,36.02.08,36.02,36,780.0,2182.0,17.0
30091,36.02.08.2007,36.02.08,36.02,36,1136.0,2396.0,37.0
30092,36.02.08.2008,36.02.08,36.02,36,779.0,2000.0,13.0
30093,36.02.08.2010,36.02.08,36.02,36,610.0,1571.0,13.0
30094,36.02.09.2007,36.02.09,36.02,36,649.0,1649.0,22.0
30095,36.02.09.2018,36.02.09,36.02,36,895.0,2206.0,38.0
30096,36.02.09.2010,36.02.09,36.02,36,676.0,1664.0,17.0
30097,36.02.09.2012,36.02.09,36.02,36,1321.0,3048.0,20.0
30098,36.02.09.2015,36.02.09,36.02,36,948.0,2283.0,40.0
30099,36.02.09.2016,36.02.09,36.02,36,1023.0,2482.0,154.0
30100,36.02.10.2002,36.02.10,36.02,36,1209.0,2516.0,12.0
30101,36.02.10.2005,36.02.10,36.02,36,1373.0,3975.0,96.0
30102,36.02.10.2006,36.02.10,36.02,36,1459.0,3368.0,25.0
30103,36.02.10.2007,36.02.10,36.02,36,1389.0,3723.0,60.0
30104,36.02.10.2008,36.02.10,36.02,36,1025.0,2936.0,10.0
30105,36.02.10.2009,36.02.10,36.02,36,1240.0,2770.0,31.0
30106,36.71.04.1005,36.71.04,36.71,36,5032.0,13518.0,1395.0
30107,36.02.10.2010,36.02.10,36.02,36,698.0,2159.0,35.0
30108,36.02.10.2011,36.02.10,36.02,36,980.0,2431.0,66.0
30109,36.02.11.2001,36.02.11,36.02,36,1067.0,1921.0,14.0
30110,36.02.11.2004,36.02.11,36.02,36,1211.0,2313.0,16.0
30111,36.02.11.2007,36.02.11,36.02,36,2121.0,3983.0,222.0
30112,36.02.11.2008,36.02.11,36.02,36,1604.0,3010.0,16.0
30113,36.02.11.2011,36.02.11,36.02,36,1162.0,2623.0,15.0
30114,36.02.12.2004,36.02.12,36.02,36,842.0,2005.0,34.0
30115,36.02.12.2007,36.02.12,36.02,36,1133.0,2285.0,102.0
30116,36.02.12.2008,36.02.12,36.02,36,1155.0,2567.0,43.0
30117,36.02.12.2013,36.02.12,36.02,36,1358.0,2479.0,32.0
30118,36.02.12.2010,36.02.12,36.02,36,752.0,1841.0,36.0
30119,36.02.13.2012,36.02.13,36.02,36,1550.0,3294.0,78.0
30120,36.02.12.2014,36.02.12,36.02,36,839.0,1839.0,29.0
30121,36.02.12.2015,36.02.12,36.02,36,1652.0,3165.0,271.0
30122,36.02.13.2006,36.02.13,36.02,36,1706.0,3683.0,280.0
30123,36.02.15.2012,36.02.15,36.02,36,872.0,1952.0,48.0
30124,36.02.13.2011,36.02.13,36.02,36,855.0,1849.0,13.0
30125,36.02.13.2018,36.02.13,36.02,36,1077.0,2291.0,23.0
30126,36.02.13.2021,36.02.13,36.02,36,1116.0,1941.0,36.0
30127,36.02.13.2022,36.02.13,36.02,36,883.0,1690.0,20.0
30128,36.02.14.2009,36.02.14,36.02,36,2267.0,5148.0,160.0
30129,36.02.14.2010,36.02.14,36.02,36,2365.0,4586.0,126.0
30130,36.02.14.2013,36.02.14,36.02,36,2131.0,4822.0,560.0
30131,36.02.14.2014,36.02.14,36.02,36,1731.0,4147.0,69.0
30132,36.02.14.2017,36.02.14,36.02,36,3731.0,6838.0,946.0
30133,36.02.14.2021,36.02.14,36.02,36,1453.0,3442.0,77.0
30134,36.02.14.2023,36.02.14,36.02,36,2261.0,4148.0,477.0
30135,36.02.16.2004,36.02.16,36.02,36,567.0,1657.0,28.0
30136,36.02.15.2002,36.02.15,36.02,36,1606.0,3369.0,197.0
30137,36.02.15.2003,36.02.15,36.02,36,1723.0,3868.0,253.0
30138,36.02.15.2004,36.02.15,36.02,36,1290.0,2936.0,72.0
30139,36.02.15.2005,36.02.15,36.02,36,1161.0,2550.0,167.0
30140,36.02.15.2007,36.02.15,36.02,36,1932.0,3832.0,69.0
30141,36.02.15.2008,36.02.15,36.02,36,1811.0,3859.0,33.0
30142,36.02.15.2009,36.02.15,36.02,36,1536.0,3057.0,65.0
30143,36.02.16.2007,36.02.16,36.02,36,1015.0,2486.0,155.0
30144,36.02.16.2008,36.02.16,36.02,36,777.0,1698.0,16.0
30145,36.02.16.2013,36.02.16,36.02,36,1505.0,3699.0,80.0
30146,36.02.16.2014,36.02.16,36.02,36,857.0,2266.0,49.0
30147,36.02.16.2016,36.02.16,36.02,36,583.0,1185.0,8.0
30148,36.02.17.2004,36.02.17,36.02,36,789.0,1806.0,36.0
30149,36.02.17.2003,36.02.17,36.02,36,802.0,2138.0,43.0
30150,36.02.17.2013,36.02.17,36.02,36,639.0,1394.0,5.0
30151,36.02.17.2008,36.02.17,36.02,36,1284.0,3410.0,148.0
30152,36.02.17.2009,36.02.17,36.02,36,1293.0,2618.0,24.0
30153,36.02.18.2001,36.02.18,36.02,36,2096.0,4222.0,102.0
30154,36.02.18.2005,36.02.18,36.02,36,1049.0,2005.0,22.0
30155,36.02.18.2006,36.02.18,36.02,36,1017.0,2300.0,21.0
